COMID,terminal_COMID
2678004,2678762
2676354,2678762
2676412,2678762
2678396,2678762
2676378,2678762
2676346,2678762
2676308,2678762
2677506,2678762
2677534,2678762
2676356,2678762
2676342,2678762
2676220,2678762
2676114,2678762
2677812,2678762
2674368,2678762
2673738,2678762
24893284,2678762
2674388,2678762
2677494,2678762
2676210,2678762
2678374,2678762
2673714,2678762
2673730,2678762
2674366,2678762
2674112,2678762
2676160,2678762
2676168,2678762
2678378,2678762
2676194,2678762
2676206,2678762
2677518,2678762
2677516,2678762
2676276,2678762
2676326,2678762
2677916,2678762
2676270,2678762
2678392,2678762
2676396,2678762
2676478,2678762
24893360,2678762
2676526,2678762
2676582,2678762
2678068,2678762
2676632,2678762
2678100,2678762
2692122,2678762
2678092,2678762
2678756,2678762
2676570,2678762
2676598,2678762
2678044,2678762
2676574,2678762
2678410,2678762
2676580,2678762
2678408,2678762
2678714,2678762
2678124,2678762
2677688,2678762
2674108,2678762
2674104,2678762
2673608,2678762
2673678,2678762
2673630,2678762
2673642,2678762
2673612,2678762
2677472,2678762
2673776,2678762
2674118,2678762
24893286,2678762
2677934,2678762
2677938,2678762
2677950,2678762
2677952,2678762
2677956,2678762
2677806,2678762
2677808,2678762
2677818,2678762
2674354,2678762
2674356,2678762
2674360,2678762
2674362,2678762
2674364,2678762
2674290,2678762
2674292,2678762
2674328,2678762
2674330,2678762
2674334,2678762
2674336,2678762
2674338,2678762
2677872,2678762
2677876,2678762
2677880,2678762
2675374,2678762
2675376,2678762
2677882,2678762
2680898,2678762
2680900,2678762
2680902,2678762
2680904,2678762
2680906,2678762
2680908,2678762
2680910,2678762
2680912,2678762
2680914,2678762
2678010,2678762
2678012,2678762
2678020,2678762
2678002,2678762
2680924,2678762
2680926,2678762
2680928,2678762
2680934,2678762
2680936,2678762
2680940,2678762
2677814,2678762
2677820,2678762
2677830,2678762
2678762,2678762
2676916,2676916
2676914,2676916
2676858,2676916
2676812,2676916
2676748,2676916
2676742,2676916
2676722,2676916
2677676,2676916
2677674,2676916
2676814,2676916
2676804,2676916
2676774,2676916
2677680,2676916
2676764,2676916
2676694,2676916
2677678,2676916
2676860,2676916
2676758,2676916
2678152,2676916
2676762,2676916
2676768,2676916
2678154,2676916
2676816,2676916
2676740,2676916
2676652,2676916
2676724,2676916
2678434,2676916
2676692,2676916
2676848,2676916
2676846,2676916
2676958,2676916
2676916,2676916
2677164,2677174
2678234,2677174
2677174,2677174
2678250,2677174
2677154,2677174
2677152,2677174
2677134,2677174
2677748,2677174
2677756,2677174
2677184,2677174
2677758,2677174
2677760,2677174
2677170,2677174
2677762,2677174
2677172,2677174
2677158,2677174
2677160,2677174
2677132,2677174
2677122,2677174
2677124,2677174
2677074,2677174
2677072,2677174
2677116,2677174
2677150,2677174
2677174,2677174
2678314,2678314
2678782,2678314
2678246,2678314
2678264,2678314
2692126,2678314
2678242,2678314
2677742,2678314
2678208,2678314
2678178,2678314
2677740,2678314
2676800,2678314
2676756,2678314
2677718,2678314
2677732,2678314
2677734,2678314
2676834,2678314
2676818,2678314
2676824,2678314
2676798,2678314
2676754,2678314
2676708,2678314
2677698,2678314
2676618,2678314
2676554,2678314
2678210,2678314
2677752,2678314
2677066,2678314
2677068,2678314
2677046,2678314
2676978,2678314
2676950,2678314
2676700,2678314
2678158,2678314
2677686,2678314
2676654,2678314
2676734,2678314
2678788,2678314
2678766,2678314
2676712,2678314
2676718,2678314
2676710,2678314
2677108,2678314
2678248,2678314
2678244,2678314
2676976,2678314
2676938,2678314
2676898,2678314
2676900,2678314
2676940,2678314
2676952,2678314
2677048,2678314
2676968,2678314
2676970,2678314
2676942,2678314
2676936,2678314
2676966,2678314
2676946,2678314
2676994,2678314
2676944,2678314
2677010,2678314
2676876,2678314
2676806,2678314
2676784,2678314
2677730,2678314
2676808,2678314
2676752,2678314
2676726,2678314
2677682,2678314
2677660,2678314
2678432,2678314
2676714,2678314
2676660,2678314
2676594,2678314
2676590,2678314
2676592,2678314
2676614,2678314
2676792,2678314
2677726,2678314
2677690,2678314
2677684,2678314
2678430,2678314
2677664,2678314
2677666,2678314
2676656,2678314
2678438,2678314
2676482,2678314
2678424,2678314
2677586,2678314
2676520,2678314
2676498,2678314
2676508,2678314
2678140,2678314
2678132,2678314
2678428,2678314
2677598,2678314
2676410,2678314
2679470,2678314
2676418,2678314
2681572,2678314
2679494,2678314
2676556,2678314
2676626,2678314
2677658,2678314
2676630,2678314
2678440,2678314
2677692,2678314
2676664,2678314
2676666,2678314
2676682,2678314
2676680,2678314
2677710,2678314
2676678,2678314
2677696,2678314
2676796,2678314
2677722,2678314
2676820,2678314
2678444,2678314
2676852,2678314
2676850,2678314
2678166,2678314
2677736,2678314
2678182,2678314
2678180,2678314
2677052,2678314
2678780,2678314
2677110,2678314
2678240,2678314
2678768,2678314
2678790,2678314
2678786,2678314
2677720,2678314
2677608,2678314
2676730,2678314
2678784,2678314
2677198,2678314
2678262,2678314
24893302,2678314
2678104,2678314
2678106,2678314
2678118,2678314
2678120,2678314
2678128,2678314
2678160,2678314
2678764,2678314
2692124,2678314
2678314,2678314
2678232,2678254
2678226,2678254
2678238,2678254
2678228,2678254
2678254,2678254
2678220,2678254
2677086,2678254
2677044,2678254
2677028,2678254
2678188,2678254
2676984,2678254
2678186,2678254
2676972,2678254
2678184,2678254
2676924,2678254
2678450,2678254
2676928,2678254
2678196,2678254
2677030,2678254
2676998,2678254
2678194,2678254
2676980,2678254
2676982,2678254
2678192,2678254
2676996,2678254
2677050,2678254
2677004,2678254
2678452,2678254
2677002,2678254
2677000,2678254
2676990,2678254
2676974,2678254
2678190,2678254
2678198,2678254
2676954,2678254
2676956,2678254
2676960,2678254
2676992,2678254
2678200,2678254
2677018,2678254
2678216,2678254
2677082,2678254
2677038,2678254
2677032,2678254
2678770,2678254
2677092,2678254
2677076,2678254
2677078,2678254
2677094,2678254
2678224,2678254
2677096,2678254
2678230,2678254
2678222,2678254
2677102,2678254
2678236,2678254
2678772,2678254
2678254,2678254
2678340,2678346
2678346,2678346
2678326,2678346
2678310,2678346
2678316,2678346
2678306,2678346
2678292,2678346
24893348,2678346
2677106,2678346
2678272,2678346
2677098,2678346
2677090,2678346
2677024,2678346
2676932,2678346
2676910,2678346
2676888,2678346
2676872,2678346
2676862,2678346
2676844,2678346
2676828,2678346
2678446,2678346
2676912,2678346
2676884,2678346
2676868,2678346
2676822,2678346
2679826,2678346
2679792,2678346
2679770,2678346
2679718,2678346
2680780,2678346
2679640,2678346
2679624,2678346
2679568,2678346
2679496,2678346
2679454,2678346
2679436,2678346
2679432,2678346
2679380,2678346
2679354,2678346
2679342,2678346
2679336,2678346
2679322,2678346
2679320,2678346
2679310,2678346
2679304,2678346
2679272,2678346
2679256,2678346
2679250,2678346
2679242,2678346
2680672,2678346
2680670,2678346
2679220,2678346
2679218,2678346
2679226,2678346
2680918,2678346
2674902,2678346
2679210,2678346
2679224,2678346
2677042,2678346
2679998,2678346
2678258,2678346
2677016,2678346
2679976,2678346
2679958,2678346
2680840,2678346
2679952,2678346
2679896,2678346
2679886,2678346
2679860,2678346
2679854,2678346
2679844,2678346
2679834,2678346
2679818,2678346
2679696,2678346
2679684,2678346
2680786,2678346
2680778,2678346
2680762,2678346
2679590,2678346
2680710,2678346
2679820,2678346
2679784,2678346
2679806,2678346
2679776,2678346
2680706,2678346
2680702,2678346
2676864,2678346
2676838,2678346
2676770,2678346
2676746,2678346
2676704,2678346
2679698,2678346
2680790,2678346
2679660,2678346
2681732,2678346
2681734,2678346
2679654,2678346
2679646,2678346
2678328,2678346
2678330,2678346
2677200,2678346
2677236,2678346
2678336,2678346
2677204,2678346
2677202,2678346
2678334,2678346
2678332,2678346
2677162,2678346
2678318,2678346
2677180,2678346
2677168,2678346
2678294,2678346
2677146,2678346
2677140,2678346
2677112,2678346
24893370,2678346
2677040,2678346
2677036,2678346
2678456,2678346
2676988,2678346
2676962,2678346
2676964,2678346
2677014,2678346
2679974,2678346
2676948,2678346
2679946,2678346
2679948,2678346
2681104,2678346
2676918,2678346
2679956,2678346
2679894,2678346
2679846,2678346
2679832,2678346
2679674,2678346
2680760,2678346
2679588,2678346
2679574,2678346
2679572,2678346
2680788,2678346
2679658,2678346
2679650,2678346
2679676,2678346
2681706,2678346
2681704,2678346
2679680,2678346
2679692,2678346
2679780,2678346
2679726,2678346
2681750,2678346
2679786,2678346
2679774,2678346
2680834,2678346
2679898,2678346
2680838,2678346
2680004,2678346
2680008,2678346
2680014,2678346
2680832,2678346
2680836,2678346
2680006,2678346
2680024,2678346
2679942,2678346
2679936,2678346
2679928,2678346
2679930,2678346
2681128,2678346
2679910,2678346
2680000,2678346
2679944,2678346
2679870,2678346
2679920,2678346
2679966,2678346
2679964,2678346
2681126,2678346
2679968,2678346
2681124,2678346
2679954,2678346
2679970,2678346
2679988,2678346
2681594,2678346
2679950,2678346
2679934,2678346
2679972,2678346
2679984,2678346
2677088,2678346
2677022,2678346
2677020,2678346
2677006,2678346
2677026,2678346
2677060,2678346
2677034,2678346
2678454,2678346
2676986,2678346
2676922,2678346
2678214,2678346
2677008,2678346
2678202,2678346
2678212,2678346
2676930,2678346
2676890,2678346
2677746,2678346
2676830,2678346
2676782,2678346
2676780,2678346
2676744,2678346
2676702,2678346
2676706,2678346
2678162,2678346
2678164,2678346
2676772,2678346
2676840,2678346
2676874,2678346
2678168,2678346
2676738,2678346
2676778,2678346
2676786,2678346
2679790,2678346
2681580,2678346
2679778,2678346
2676750,2678346
2679782,2678346
2679512,2678346
2681016,2678346
2679518,2678346
2679498,2678346
2680990,2678346
2679458,2678346
2679506,2678346
2679532,2678346
2679508,2678346
2679504,2678346
2679502,2678346
2679452,2678346
2679434,2678346
2679430,2678346
2679420,2678346
2679422,2678346
2679404,2678346
2679384,2678346
2679382,2678346
2679390,2678346
2679346,2678346
2679318,2678346
2679300,2678346
2680700,2678346
2679302,2678346
2679264,2678346
2681552,2678346
2680676,2678346
2674900,2678346
2679216,2678346
2675396,2678346
2675390,2678346
2680922,2678346
2675388,2678346
2680920,2678346
2691990,2678346
2679248,2678346
2674906,2678346
2679260,2678346
2679306,2678346
2679296,2678346
2679288,2678346
2679268,2678346
2679294,2678346
2681554,2678346
2679286,2678346
2679262,2678346
2679312,2678346
2679282,2678346
2681556,2678346
2679290,2678346
2679292,2678346
2681558,2678346
2679298,2678346
2681560,2678346
2679324,2678346
2679326,2678346
2679438,2678346
2679410,2678346
2679406,2678346
2679396,2678346
2681570,2678346
2679520,2678346
2679586,2678346
2679592,2678346
2678156,2678346
2681034,2678346
2677648,2678346
2677646,2678346
2681030,2678346
2678150,2678346
2679526,2678346
2679522,2678346
2676600,2678346
2677656,2678346
2678442,2678346
2677662,2678346
2679524,2678346
2681574,2678346
2679580,2678346
2679626,2678346
2679644,2678346
2679716,2678346
2679722,2678346
2679772,2678346
2676826,2678346
2679848,2678346
2679838,2678346
2679814,2678346
2679798,2678346
2679794,2678346
2679812,2678346
2676882,2678346
2676886,2678346
2678204,2678346
2678206,2678346
2676908,2678346
2676902,2678346
2676878,2678346
2676926,2678346
2677142,2678346
2678302,2678346
2678304,2678346
2677156,2678346
2678308,2678346
2678338,2678346
2677210,2678346
2679278,2678346
2679280,2678346
2679350,2678346
2680712,2678346
24893334,2678346
2678274,2678346
2677100,2678346
24893422,2678346
2677104,2678346
2678278,2678346
2678276,2678346
2681036,2678346
2681038,2678346
2681040,2678346
2680998,2678346
2681000,2678346
2681018,2678346
2681020,2678346
2681032,2678346
2680964,2678346
2680966,2678346
2680968,2678346
2681150,2678346
2681156,2678346
2681178,2678346
2678172,2678346
2678174,2678346
2678176,2678346
166174096,2678346
166174097,2678346
2678346,2678346
2677338,2677338
2677334,2677338
2678354,2677338
2677328,2677338
2677324,2677338
2677256,2677338
2677148,2677338
2677166,2677338
2678774,2677338
2680106,2677338
2678322,2677338
2678324,2677338
2678282,2677338
2680086,2677338
2680084,2677338
2677330,2677338
2678348,2677338
2677322,2677338
2677332,2677338
2678350,2677338
2677340,2677338
2678352,2677338
2677336,2677338
2677258,2677338
2680078,2677338
2680040,2677338
2680852,2677338
2681142,2677338
2680848,2677338
2680020,2677338
2681596,2677338
2680016,2677338
2680026,2677338
2681600,2677338
2680034,2677338
2680044,2677338
2680042,2677338
2680102,2677338
2680130,2677338
2680266,2677338
2680314,2677338
2680134,2677338
2680132,2677338
2680156,2677338
2680312,2677338
2680258,2677338
2680242,2677338
2680148,2677338
2680160,2677338
2680150,2677338
2681608,2677338
2680144,2677338
2680100,2677338
2681204,2677338
2680124,2677338
2681260,2677338
2681716,2677338
2680198,2677338
2681290,2677338
2681292,2677338
2680218,2677338
2680224,2677338
2681284,2677338
2677182,2677338
2678458,2677338
2677326,2677338
2681714,2677338
24893306,2677338
2681132,2677338
2681134,2677338
2681136,2677338
2681162,2677338
2681164,2677338
2681166,2677338
2681202,2677338
2681216,2677338
2681218,2677338
2681262,2677338
2681266,2677338
2681268,2677338
2681270,2677338
2681344,2677338
2681346,2677338
2681348,2677338
2681360,2677338
2681362,2677338
2681364,2677338
2681370,2677338
2681390,2677338
2677338,2677338
2677318,2677342
2691996,2677342
2677342,2677342
2677314,2677342
2680344,2677342
2680292,2677342
2677312,2677342
2677308,2677342
2677310,2677342
2680294,2677342
2677342,2677342
2680272,2680272
2680868,2680272
2680854,2680272
2680210,2680272
2680850,2680272
2680272,2680272
2680262,2680262
2680264,2680262
2680280,2680262
2680346,2680262
2680278,2680262
2680276,2680262
2680238,2680262
2681614,2680262
2680290,2680262
2681618,2680262
2680240,2680262
2680256,2680262
2680246,2680262
2680168,2680262
2680170,2680262
2680162,2680262
2680092,2680262
2680074,2680262
2680098,2680262
2680076,2680262
2680088,2680262
2680070,2680262
2680068,2680262
2680082,2680262
2681264,2680262
2680120,2680262
2680142,2680262
2680122,2680262
2680066,2680262
2680072,2680262
2680062,2680262
2680064,2680262
2680164,2680262
2680204,2680262
2680234,2680262
2680158,2680262
2680152,2680262
2681306,2680262
2680128,2680262
2680154,2680262
2680108,2680262
2680112,2680262
2681626,2680262
2681272,2680262
2681274,2680262
2681316,2680262
2681318,2680262
2681320,2680262
2681328,2680262
2681330,2680262
2692112,2680262
2681246,2680262
2681248,2680262
2680262,2680262
2680230,2680230
2681372,2680230
2680138,2680230
2680114,2680230
2680036,2680230
2681740,2680230
2680844,2680230
2680048,2680230
2680080,2680230
2680012,2680230
2679996,2680230
2680002,2680230
2681718,2680230
2680028,2680230
2680038,2680230
2680030,2680230
2680116,2680230
2680230,2680230
2680356,2680356
2680336,2680356
2680254,2680356
2680252,2680356
2680330,2680356
2680284,2680356
2680356,2680356
2679938,2681538
2681616,2681538
2679808,2681538
2679852,2681538
2681286,2681538
2679804,2681538
2681604,2681538
2681280,2681538
2681282,2681538
2681312,2681538
2681314,2681538
2681332,2681538
2681334,2681538
2681336,2681538
2681512,2681538
2681538,2681538
2681500,2681538
2681490,2681538
2692114,2681538
2681648,2681538
2681446,2681538
2681456,2681538
2681470,2681538
2681480,2681538
2679866,2681538
2679874,2681538
2679882,2681538
2680858,2681538
2681610,2681538
2680794,2681538
2680770,2681538
2680766,2681538
2679742,2681538
2680814,2681538
2679766,2681538
2681726,2681538
2680826,2681538
2692030,2681538
2680822,2681538
2680782,2681538
2680774,2681538
2679614,2681538
2680748,2681538
2679582,2681538
2680784,2681538
2679634,2681538
2679620,2681538
2679570,2681538
2681060,2681538
2679562,2681538
2679550,2681538
2679514,2681538
2679492,2681538
2679466,2681538
2679426,2681538
2679414,2681538
2679412,2681538
2679392,2681538
2679378,2681538
2679366,2681538
2679352,2681538
2680686,2681538
2679234,2681538
2679230,2681538
2675328,2681538
2675324,2681538
2674890,2681538
2674880,2681538
2675298,2681538
2675398,2681538
2675372,2681538
2675306,2681538
2675370,2681538
2674868,2681538
2675302,2681538
2675294,2681538
2675268,2681538
2674844,2681538
2674838,2681538
2674832,2681538
2674826,2681538
2674820,2681538
2679810,2681538
2679714,2681538
2679706,2681538
2679830,2681538
2679732,2681538
2679744,2681538
2679712,2681538
2679710,2681538
2680764,2681538
2680856,2681538
2681492,2681538
2680316,2681538
2680318,2681538
2680870,2681538
2680286,2681538
2681482,2681538
2680248,2681538
2680226,2681538
2680190,2681538
2680866,2681538
2679516,2681538
2679500,2681538
2679474,2681538
2679460,2681538
2680752,2681538
2679566,2681538
2680746,2681538
2679552,2681538
2680894,2681538
2679546,2681538
2675292,2681538
2674840,2681538
2674842,2681538
2674828,2681538
2674816,2681538
2674882,2681538
2675320,2681538
2675314,2681538
2674884,2681538
2679214,2681538
2691992,2681538
2675316,2681538
2674892,2681538
2680172,2681538
2680298,2681538
2680110,2681538
2680094,2681538
2680296,2681538
2680214,2681538
2680864,2681538
2681488,2681538
2680194,2681538
2680146,2681538
2680096,2681538
2681624,2681538
2680056,2681538
2680046,2681538
2680202,2681538
2680236,2681538
2680208,2681538
2680206,2681538
2680332,2681538
2680372,2681538
2680334,2681538
2680370,2681538
2680220,2681538
2681630,2681538
2680188,2681538
2680178,2681538
2680282,2681538
2680232,2681538
2681722,2681538
2681448,2681538
2680196,2681538
2679916,2681538
2679914,2681538
2680860,2681538
2680052,2681538
2679986,2681538
2681612,2681538
2679922,2681538
2679906,2681538
2679888,2681538
